file,sentId,eId,eiId,split,eText,relSourceText,normalization,CT_plus,CT_minus,PR_plus,PR_minus,PS_plus,PS_minus,Uu
wsj_0340.tml,3,e4,ei102,train,fend,READER,"the 43,000 shares of Cie. de Navigation Mixte will fend off an unwelcome takeover bid for the company",1,0,4,0,4,0,1
wsj_0376.tml,4,e1,ei1989,train,announced,READER,Courtaulds PLC announced some plans,9,1,0,0,0,0,0
wsj_0376.tml,13,e104,ei2019,train,focus,READER,both the chemicals and textile businesses will focus more closely on core activities,0,0,6,0,1,0,3
wsj_0376.tml,15,e110,ei2026,train,happy,READER,Courtaulds' institutional shareholders are happy,1,0,2,0,2,0,5
wsj_0471.tml,3,e10,ei127,train,agreement,READER,there is an agreement between the two concerns,8,0,2,0,0,0,0
wsj_0471.tml,7,e29,ei141,train,comment,READER,DPC commented on the suit,0,8,0,2,0,0,0
wsj_0505.tml,10,e31,ei2015,train,increase,READER,Ratners will increase the number of its U.S. stores,2,0,3,0,5,0,0
wsj_0505.tml,10,e135,ei2024,train,450,READER,there will be about 450 stores,5,0,3,0,2,0,0
wsj_0520.tml,14,e106,ei2025,train,intention,READER,Nashua intends to remain an independent public company,8,0,2,0,0,0,0
wsj_0527.tml,4,e6,ei1993,train,meet,READER,Crossland will meet the new government capital criteria,0,0,0,5,0,5,0
wsj_0527.tml,9,e36,ei2012,train,identify,READER,it identified the bankers,0,10,0,0,0,0,0
wsj_0527.tml,18,e61,ei2035,train,placed,READER,it also placed on CreditWatch for possible downgrade other securities,10,0,0,0,0,0,0
wsj_0533.tml,5,e109,ei486,train,expire,READER,the bid expired last Thursday,2,3,2,1,1,1,0
wsj_0533.tml,7,e111,ei490,train,expire,READER,it expired Friday evening,1,0,7,0,1,0,1
wsj_0533.tml,10,e32,ei499,train,offer,READER,"Merieux's bid offered enough ""net benefit""",0,9,0,1,0,0,0
wsj_0533.tml,11,e42,ei505,train,approved,READER,the offer will be approved,0,0,10,0,0,0,0
wsj_0533.tml,13,e61,ei512,train,offer,READER,there is an offer,8,0,1,0,1,0,0
wsj_0541.tml,4,e19,ei88,train,due,READER,"the debentures are due March 1, 2011",9,0,1,0,0,0,0
wsj_0542.tml,4,e3,ei359,train,own,READER,Dow Jones and Co. owns the 33% of Telerate Inc. mentioned in the sentence,0,10,0,0,0,0,0
wsj_0542.tml,5,e9,ei363,train,expire,READER,the offer expired at midnight Friday,2,4,1,2,0,1,0
wsj_0542.tml,7,e26,ei373,train,change,READER,the supplement changes the terms and conditions,0,10,0,0,0,0,0
wsj_0542.tml,8,e32,ei377,train,disclosing,READER,Dow Jones disclosed that Telerate's management expects the company's revenue to increase by 20% annually,0,10,0,0,0,0,0
wsj_0542.tml,9,e104,ei400,train,goal,READER,the 20% growth rate is the goal of Telerate's management,4,0,2,1,2,0,1
wsj_0542.tml,12,e101,ei394,train,fair,READER,the $18-a-share price is fair to Telerate's minority shareholders,2,0,1,0,6,0,1
wsj_0542.tml,13,e61,ei396,train,negotiations,READER,there are negotiations,10,0,0,0,0,0,0
wsj_0542.tml,13,e66,ei399,train,changes,READER,there were changes in the offer,0,10,0,0,0,0,0
wsj_0551.tml,4,e1,ei82,train,become,READER,Trustcorp Inc. will become Society Bank and Trust when its merger is completed with Society Corp. of Cleveland,10,0,0,0,0,0,0
wsj_0551.tml,6,e9,ei88,train,transaction,READER,there will be a transaction,4,0,6,0,0,0,0
wsj_0551.tml,6,e12,ei90,train,close,READER,the transaction will close,2,0,6,0,2,0,0
wsj_0557.tml,4,e10,ei1997,train,pay,READER,the food and tobacco giant will pay debt,2,0,4,0,0,0,4
wsj_0557.tml,8,e25,ei2011,train,sale,READER,most of the Del Monte unit will be sold,2,0,5,0,1,0,2
wsj_0557.tml,9,e26,ei2012,train,sale,READER,there will be a sale,0,0,4,0,4,0,2
wsj_0557.tml,9,e89,ei2013,train,fall,READER,the sale will fall through,0,0,0,0,10,0,0
wsj_0557.tml,17,e61,ei2025,train,said,READER,Lisbeth Echeandia said something about Nestle,10,0,0,0,0,0,0
wsj_0558.tml,9,e19,ei2009,train,has,READER,the company has an estimate of the impact of the earthquake,0,10,0,0,0,0,0
wsj_0558.tml,9,e20,ei2010,train,estimate,READER,there is an estimate of the impact of the earthquake,0,10,0,0,0,0,0
wsj_0568.tml,19,e2410,ei2867,train,problem,READER,there will be a huge problem,0,0,3,0,6,0,1
wsj_0568.tml,20,e105,ei2873,train,deal,READER,Unisys deals with its increasingly oppressive debt load,2,0,1,0,1,0,6
wsj_0568.tml,22,e110,ei2877,train,pay,READER,Unisys will pay about $100 million in interest every quarter,8,0,1,0,0,0,1
wsj_0568.tml,34,e172,ei2914,train,do,READER,Unisys will do little better than break even in the fourth quarter,0,0,8,0,1,0,1
wsj_0570.tml,6,e14,ei434,train,merger,READER,there will be a merger,0,0,0,0,6,0,4
wsj_0570.tml,7,e25,ei440,train,return,READER,Crane officials returned phone calls seeking comment,0,10,0,0,0,0,0
wsj_0570.tml,12,e42,ei456,train,acquisition,READER,Milton Roy will be acquired,0,0,0,0,8,0,2
wsj_0570.tml,15,e56,ei466,train,made,READER,it made merger overtures to the board,2,8,0,0,0,0,0
wsj_0570.tml,15,e58,ei468,train,overtures,READER,there were merger overtures to the board,0,9,0,0,0,0,1
wsj_0570.tml,15,e112,ei467,train,merger,READER,there was a merger,0,10,0,0,0,0,0
wsj_0570.tml,16,e61,ei470,train,intent,READER,there is an intent to acquire Automated Custom Systems Inc.,10,0,0,0,0,0,0
wsj_0575.tml,5,e6,ei2642,train,proved,READER,the go-it-alone approach nearly proved fatal,10,0,0,0,0,0,0
wsj_0575.tml,10,e29,ei2656,train,buying,READER,the company will buy back some of its $172.5 million in subordinated convertible debentures,0,0,0,0,9,0,1
wsj_0575.tml,12,e43,ei2664,train,paying,READER,12 3/4% will be paid,5,0,0,0,5,0,0
wsj_0575.tml,24,e102,ei2697,train,intends,READER,Control Data intends to bid for the coming Minnesota lottery contract,9,0,0,1,0,0,0
wsj_0575.tml,24,e104,ei2698,train,bid,READER,Control Data will bid for the coming Minnesota lottery contract,1,0,8,0,1,0,0
wsj_0575.tml,24,e105,ei2699,train,seeking,READER,Control Data is seeking new applications for the technology overseas,10,0,0,0,0,0,0
wsj_0575.tml,25,e110,ei2701,train,elaborate,READER,he elaborated,0,10,0,0,0,0,0
wsj_0575.tml,40,e183,ei2741,train,said,READER,Perlman and Price said he spends much time considering the possibility of a hostile takeover,0,9,0,1,0,0,0
wsj_0583.tml,5,e11,ei1994,train,adjust,READER,Sansui adjusted to changing market conditions,0,9,0,0,0,0,1
wsj_0583.tml,14,e56,ei2019,train,expect,READER,the analysts expect the Sansui deal to touch off a fresh wave of foreign purchases,3,6,1,0,0,0,0
wsj_0583.tml,20,e87,ei2029,train,branch,READER,Sansui branched into other new businesses,1,9,0,0,0,0,0
wsj_0583.tml,22,e98,ei2036,train,build,READER,Sansui built new plants in Southeast Asia,0,10,0,0,0,0,0
wsj_0583.tml,23,e102,ei2039,train,changes,READER,there are changes in the marketplace,10,0,0,0,0,0,0
wsj_0583.tml,32,e156,ei2064,train,jettisoning,READER,Polly Peck is jettisoning the existent top-management structure of Sansui,0,10,0,0,0,0,0
wsj_0584.tml,3,e1,ei2573,train,agreement,READER,there is an agreement between BellSouth Corp. and LIN Broadcasting Corp.,9,0,0,0,0,0,1
wsj_0584.tml,3,e4,ei2575,train,fail,READER,the bolstered cellular agreement will fail to fend off McCaw Cellular Communications Inc.,0,0,1,0,7,0,2
wsj_0584.tml,3,e7,ei2576,train,fend,READER,the agreement will fend off McCaw Cellular Communications Inc.,0,2,0,3,1,3,1
wsj_0584.tml,5,e14,ei2582,train,mortgage,READER,the debt will mortgage the cellular company's future earning power,0,0,3,0,6,0,1
wsj_0584.tml,7,e32,ei2591,train,merger,READER,there will be a merger,2,0,1,0,6,0,1
wsj_0584.tml,8,e41,ei2596,train,commitments,READER,there are commitments from banks,0,10,0,0,0,0,0
wsj_0584.tml,8,e43,ei2597,train,obtained,READER,commitments from banks have been obtained,0,10,0,0,0,0,0
wsj_0584.tml,9,e45,ei2598,train,received,READER,"under previous terms, holders received a dividend of only $20 a share",6,1,1,0,1,0,1
wsj_0584.tml,23,e100,ei2632,train,become,READER,it will become non-economical for one company,5,0,5,0,0,0,0
wsj_0584.tml,24,e101,ei2634,train,think,READER,the speaker thinks they're at that point yet,0,8,0,2,0,0,0
wsj_0584.tml,26,e107,ei2640,train,sweeten,READER,BellSouth will sweeten the pact further,8,0,0,0,1,0,1
wsj_0584.tml,26,e110,ei2641,train,ease,READER,concerns of institutional investors will be eased,4,0,3,0,2,0,1
wsj_0584.tml,30,e327,ei2659,train,high,READER,the trading value of the new cellular company is as high as the value that shareholders would have realized from the McCaw offer,0,5,1,0,0,0,4
wsj_0584.tml,36,e332,ei2668,train,willing,READER,a sleeping Bell mentality is willing to take on dilution,0,0,1,4,2,1,2
wsj_0584.tml,50,e227,ei2700,train,hint,READER,McCaw hinted at that option,5,0,2,0,3,0,0
wsj_0585.tml,4,e1,ei1989,train,adding,READER,market makers in Nasdaq over-the-counter stocks are adding their voices to the swelling chorus of complaints about program trading,10,0,0,0,0,0,0
wsj_0585.tml,9,e33,ei1995,train,known,READER,the portion of OTC volume attributable to program trading is known,1,9,0,0,0,0,0
wsj_0585.tml,16,e305,ei2020,train,troubled,READER,Peter DaPuzzo was troubled by program trading,0,10,0,0,0,0,0
wsj_0585.tml,22,e92,ei2035,train,hurt,READER,the programs hurt market makers more painfully these days,2,0,7,0,0,0,1
wsj_0585.tml,24,e103,ei2040,train,cut,READER,market makers are cutting costs,6,0,2,0,0,0,2
wsj_0585.tml,26,e326,ei2046,train,willing,READER,they are willing to buy shares,0,0,2,0,1,0,7
wsj_0585.tml,27,e130,ei2048,train,suffer,READER,market makers suffer huge losses,1,0,0,0,5,0,4
wsj_0585.tml,27,e327,ei2049,train,losses,READER,there will be huge losses,0,0,2,0,3,0,5
wsj_0585.tml,33,e333,ei2066,train,losses,READER,makers suffer losses when program trading drags the market down,10,0,0,0,0,0,0
wsj_0585.tml,42,e345,ei2078,train,own,READER,individual investors own 65% of the OTC market's capitalization,10,0,0,0,0,0,0
wsj_0585.tml,60,e267,ei2119,train,identify,READER,the jewelry store operator identified the party,1,8,0,1,0,0,0
wsj_0585.tml,60,e1091,ei2136,train,discussions,READER,there are discussions,9,0,1,0,0,0,0
wsj_0586.tml,5,e21,ei1377,train,bear,READER,it bore the load,1,1,0,4,1,1,2
wsj_0586.tml,10,e42,ei1397,train,account,READER,there was a new account,8,0,2,0,0,0,0
wsj_0586.tml,26,e111,ei1466,train,dashed,READER,real estate issues were dashed Friday,8,1,0,0,0,0,1
wsj_0586.tml,43,e335,ei1520,train,declines,READER,there were declines in other markets,8,0,1,0,0,0,1
wsj_0610.tml,6,e5,ei1998,train,work,READER,there is work on the cereal plant to be,0,7,1,0,0,0,2
wsj_0610.tml,8,e10,ei2004,train,begin,READER,the Memphis facility began turning out product before 1993,0,7,1,1,0,0,1
wsj_0610.tml,8,e11,ei2005,train,turning,READER,"the Memphis, Tenn., facility turned out product",2,1,1,0,0,0,6
wsj_0610.tml,8,e197,ei2007,train,outlook,READER,there is a more pessimistic long-term outlook,0,0,1,1,7,0,1
wsj_0610.tml,9,e17,ei2009,train,capitalizing,READER,Kellogg capitalized on the public's health-oriented desire for oat bran,1,5,1,0,1,0,2
wsj_0610.tml,9,e198,ei2008,train,successful,READER,Kellogg has been as successful as rival General Mills Inc.,0,10,0,0,0,0,0
wsj_0610.tml,10,e19,ei2011,train,believed,READER,Kellogg's current share is believed to be slightly under 40%,10,0,0,0,0,0,0
wsj_0610.tml,10,e1048,ei2124,train,40,READER,Kellogg's current share is slightly under 40%,3,0,4,0,3,0,0
wsj_0610.tml,27,e85,ei2063,train,boosting,READER,sales are boosted further,0,7,0,2,1,0,0
wsj_0610.tml,29,e95,ei2069,train,scaled,READER,the ambitious plans will be scaled back,0,0,2,0,7,0,1
wsj_0610.tml,31,e105,ei2073,train,built,READER,the plant will be built,0,0,6,3,0,0,1
wsj_0610.tml,32,e107,ei2074,train,regain,READER,the speaker and his people will regain their leadership level,1,0,4,0,4,1,0
wsj_0610.tml,32,e108,ei2076,train,continue,READER,the speaker and his people will continue to put new products into the marketplace,7,0,3,0,0,0,0
wsj_0610.tml,32,e110,ei2077,train,put,READER,the speaker and his people are putting put new products into the marketplace,9,0,1,0,0,0,0
wsj_0610.tml,32,e114,ei2080,train,look,READER,the speaker and his people will look at resuming their involvement with their plan,8,0,0,1,0,0,1
wsj_0610.tml,38,e1054,ei2130,train,optimistic,READER,the company's plans have been overly optimistic,0,0,5,0,5,0,0
wsj_0610.tml,46,e157,ei2119,train,elaborate,READER,the company did elaborate,0,10,0,0,0,0,0
wsj_0610.tml,46,e1045,ei2121,train,reasons,READER,there are competitive reasons,8,0,2,0,0,0,0
wsj_0661.tml,4,e10,ei1996,train,consummated,READER,a merger will be consummated,0,0,0,0,2,0,8
wsj_0661.tml,11,e45,ei2020,train,comment,READER,Dataproducts officials commented,0,10,0,0,0,0,0
wsj_0662.tml,3,e1,ei116,train,agreed,READER,Jayark Corp. agreed to pay $4 million in cash,10,0,0,0,0,0,0
wsj_0667.tml,5,e44,ei1995,train,costs,READER,there were transaction costs,9,0,1,0,0,0,0
wsj_0670.tml,5,e10,ei1997,train,sell,READER,the company will sell the extrusion division for $15 million to R.D. Werner Co.,8,0,2,0,0,0,0
wsj_0670.tml,7,e19,ei2003,train,earned,READER,National Intergroup earned $22.5 million,10,0,0,0,0,0,0
wsj_0670.tml,9,e28,ei2009,train,sale,READER,National Aluminum's 54.5% stake will be sold,0,0,0,0,9,0,1
wsj_0670.tml,11,e41,ei2014,train,payments,READER,there will be payments of additional proceeds,1,0,1,0,7,0,1
wsj_0674.tml,5,e7,ei1994,train,elaborate,READER,Jim Pattison Industries elaborated on the statement,1,9,0,0,0,0,0
wsj_0674.tml,5,e11,ei1996,train,declined,READER,a company official declined further comment,10,0,0,0,0,0,0
wsj_0674.tml,5,e12,ei1997,train,comment,READER,there was further comment,0,10,0,0,0,0,0
wsj_0674.tml,6,e14,ei1999,train,holds,READER,the company currently holds about 4.2 million of Innopac's 13.8 million common shares outstanding,9,0,1,0,0,0,0
wsj_0674.tml,12,e29,ei2019,train,say,READER,Mr. Fabi said whether Mr. Pattison has disclosed potential terms for his planned bid for control,0,9,0,1,0,0,0
wsj_0675.tml,3,e5,ei746,train,continue,READER,big institutional investors will continue the practice,0,0,9,0,0,0,1
wsj_0675.tml,3,e144,ei747,train,practice,READER,the practice (program trading) will continue,1,0,7,1,0,0,1
wsj_0675.tml,4,e147,ei753,train,trading,READER,there is stock-index arbitrage trading,5,5,0,0,0,0,0
wsj_0675.tml,5,e18,ei755,train,continue,READER,stock-index funds will continue launching big programs through the market,1,0,8,0,1,0,0
wsj_0675.tml,5,e19,ei756,train,launching,READER,stock-index funds are launching big programs,4,0,6,0,0,0,0
wsj_0675.tml,5,e146,ei757,train,programs,READER,big programs will be launched,0,0,7,0,2,0,1
wsj_0675.tml,12,e42,ei774,train,demand,READER,there will be demand from the auto sector,1,0,0,1,2,0,6
wsj_0675.tml,13,e326,ei775,train,plead,READER,Southern's Gulf Power unit will plead guilty this week,0,0,1,0,8,0,1
wsj_0675.tml,14,e50,ei779,train,pact,READER,there will be a pact,0,0,5,0,5,0,0
wsj_0675.tml,16,e62,ei790,train,fail,READER,the new pact will fail to thwart rival suitor McCaw Cellular,0,0,0,0,9,0,1
wsj_0675.tml,16,e65,ei791,train,thwart,READER,the new pact will thwart rival suitor McCaw Cellular,0,0,0,2,4,3,1
wsj_0675.tml,21,e83,ei808,train,go,READER,GM and Ford will go head to head in the markets to buy up rival 15% stakes in Jaguar,0,0,9,0,0,0,1
wsj_0675.tml,21,e87,ei809,train,buy,READER,GM and Ford will buy up rival 15% stakes in Jaguar,0,0,8,0,2,0,0
wsj_0675.tml,24,e100,ei818,train,opening,READER,Japan is opening up to more foreign takeovers,0,0,0,8,0,1,1
wsj_0675.tml,24,e101,ei819,train,takeovers,READER,there are foreign takeovers,1,3,0,2,1,0,3
wsj_0675.tml,25,e638,ei821,train,work,READER,there is work on a $1 billion cereal plant,0,9,0,0,0,0,1
wsj_0675.tml,26,e109,ei826,train,claims,READER,there are claims totaling nearly $1 billion,3,0,0,0,6,0,1
wsj_0675.tml,26,e690,ei839,train,$,READER,there are nearly $1 billion claims,1,0,2,0,5,0,2
wsj_0679.tml,5,e10,ei314,train,develop,READER,Hewlett-Packard will develop and maintain a strategic partnership,5,0,3,0,0,0,2
wsj_0679.tml,10,e40,ei336,train,sold,READER,half will be sold directly to Hewlett-Packard,1,0,1,0,6,1,1
wsj_0695.tml,11,e33,ei160,train,controls,READER,the Patterson group controls more than 40% of Rally's stock,1,0,8,0,1,0,0
wsj_0695.tml,12,e34,ei161,train,available,READER,rally officials were available,0,10,0,0,0,0,0
wsj_0706.tml,5,e10,ei1994,train,intent,READER,there is an intent to purchase La Jolla Bancorp,10,0,0,0,0,0,0
wsj_0713.tml,4,e1,ei120,train,cleared,READER,West German and French authorities have cleared Dresdner Bank AG's takeover of a majority stake in Banque Internationale de Placement,10,0,0,0,0,0,0
wsj_0736.tml,5,e8,ei288,train,resulting,READER,the one-time charge of $8.3 million will resulting in a net loss for the third quarter,5,0,4,0,0,0,1
wsj_0745.tml,4,e6,ei2455,train,battle,READER,there will be a full-scale battle against Ford Motor Co.,0,0,0,0,10,0,0
wsj_0745.tml,5,e10,ei2459,train,purchase,READER,GM will purchase more than $15 million worth of Jaguar shares,0,0,4,0,5,0,1
wsj_0745.tml,6,e14,ei2463,train,intends,READER,"the No. 1 U.S. auto maker intends ""to go to that 15%"" level",7,0,0,0,1,0,2
wsj_0745.tml,8,e29,ei2475,train,completing,READER,GM will complete a friendly deal with Jaguar,2,0,8,0,0,0,0
wsj_0745.tml,8,e30,ei2476,train,deal,READER,there will be a friendly deal with Jaguar,0,0,8,0,1,0,1
wsj_0745.tml,8,e2073,ei2477,train,involve,READER,the deal with Jaguar will involve an eventual 30% stake and joint manufacturing ventures,1,0,8,0,1,0,0
wsj_0745.tml,8,e2075,ei2478,train,ventures,READER,there will be joint manufacturing ventures,0,0,8,0,0,0,2
wsj_0745.tml,11,e2091,ei2486,train,war,READER,there will be an all-out bidding war,0,0,0,9,0,1,0
wsj_0745.tml,13,e53,ei2492,train,specify,READER,he specified what it was,0,10,0,0,0,0,0
wsj_0745.tml,14,e56,ei2494,train,convince,READER,powerful political pressures will convince the Conservative government to keep its so-called golden share,0,0,0,0,10,0,0
wsj_0745.tml,14,e59,ei2495,train,keep,READER, the Conservative government will keep its so-called golden share,1,0,1,0,7,0,1
wsj_0745.tml,20,e87,ei2508,train,turn,READER,Ford will turn up the heat by convening a special shareholders' meeting,2,0,0,0,7,0,1
wsj_0745.tml,20,e89,ei2509,train,convening,READER,Ford will convene a special shareholders' meeting,0,0,0,0,4,0,6
wsj_0745.tml,20,e90,ei2510,train,meeting,READER,there will be a special shareholders' meeting,2,0,1,0,4,0,3
wsj_0745.tml,20,e91,ei2511,train,urging,READER,Ford will urge holders to drop the limits early,1,1,0,0,5,0,3
wsj_0745.tml,21,e92,ei2513,train,succeed,READER,Ford will succeed,0,0,1,0,8,0,1
wsj_0745.tml,22,e97,ei2519,train,give,READER,the government will give in readily to a hostile foray by Ford,0,1,0,8,0,0,1
wsj_0745.tml,24,e107,ei2525,train,settle,READER,GM will settle for a minority stake,1,0,5,0,3,0,1
wsj_0745.tml,30,e141,ei2542,train,let,READER,they will let GM amass more than 15%,1,0,0,0,8,0,1
wsj_0745.tml,30,e2011,ei2539,train,receptive,READER,Prime Minister Margaret Thatcher is receptive to Jaguar's request,0,0,1,0,7,0,2
wsj_0751.tml,4,e1,ei138,train,cleared,READER,Dime Savings Bank of New York was cleared by the Federal Deposit Insurance Corp. to acquire Starpointe Savings Bank of Somerset,10,0,0,0,0,0,0
wsj_0751.tml,6,e10,ei145,train,move,READER,there will be a move,4,0,3,0,0,0,3
wsj_0751.tml,6,e14,ei147,train,closing,READER,the banks will close the purchase,3,0,3,0,1,0,3
wsj_0751.tml,7,e16,ei149,train,set,READER,a closing date has been set,0,10,0,0,0,0,0
wsj_0752.tml,3,e1,ei95,train,authorized,READER,the directors authorized a 3-for-2 split of the common,10,0,0,0,0,0,0
wsj_0760.tml,16,e62,ei224,train,$,READER,there was $1.06 billion,8,1,1,0,0,0,0
wsj_0762.tml,3,e1,ei1991,train,declared,READER,CAMBREX Corp. declared its initial quarterly of five cents a share,10,0,0,0,0,0,0
wsj_0762.tml,6,e10,ei2002,train,flow,READER,there will be cash flow in 1990,2,0,5,0,3,0,0
wsj_0768.tml,12,e39,ei2595,train,spell,READER,the withdrawals will spell trouble,0,0,0,0,10,0,0
wsj_0768.tml,12,e41,ei2596,train,trouble,READER,there will be trouble for the $200 billion junk market,0,0,0,0,8,0,2
wsj_0768.tml,13,e44,ei2598,train,continue,READER,the heavy outflows will continue,1,0,0,0,2,0,7
wsj_0768.tml,14,e54,ei2604,train,erode,READER,such selling will erode prices of high-yield junk bonds,0,0,2,0,8,0,0
wsj_0768.tml,15,e61,ei2608,train,says,READER,Louis Harvey said something about mutual fund groups ,10,0,0,0,0,0,0
wsj_0768.tml,23,e189,ei2619,train,squeeze,READER,there was a credit squeeze,10,0,0,0,0,0,0
wsj_0768.tml,26,e102,ei2625,train,sell,READER,the fund sold things,0,10,0,0,0,0,0
wsj_0768.tml,43,e152,ei2660,train,forced,READER,funds will be forced to accept lower prices,0,0,0,1,9,0,0
wsj_0768.tml,43,e155,ei2661,train,accept,READER,funds will accept lower prices,0,0,0,0,8,0,2
wsj_0768.tml,44,e160,ei2665,train,plunge,READER,asset values of the funds will plunge,0,0,1,0,8,1,0
wsj_0778.tml,8,e44,ei2008,train,seizing,READER,the government will seize Mr. Antar's assets,0,0,2,0,4,0,4
wsj_0778.tml,13,e93,ei2030,train,issued,READER,prosecutors issued their warning,9,0,1,0,0,0,0
wsj_0778.tml,14,e101,ei2036,train,expect,READER,Mr. Antar's lawyers expect that any fees collected from Mr. Antar may be seized,7,0,2,0,0,0,1
wsj_0778.tml,14,e104,ei2037,train,seized,READER,fees collected from Mr. Antar will be seized,0,0,6,0,4,0,0
wsj_0778.tml,15,e107,ei2039,train,believe,READER,prosecutors believe Mr. Antar's allegedly ill-gotten gains are so great that any money he has used to pay attorneys derives from illegal activities,9,0,0,0,1,0,0
wsj_0778.tml,17,e121,ei2046,train,comment,READER,Justin Feldman and Jack Arseneault commented on the matter,0,10,0,0,0,0,0
wsj_0781.tml,3,e2,ei2217,train,delay,READER,the chip's flaws will delay several computer makers' marketing efforts,1,0,1,0,8,0,0
wsj_0781.tml,3,e5,ei2219,train,expected,READER,"the ""bugs"" are expected to hurt Intel",2,4,0,4,0,0,0
wsj_0781.tml,3,e8,ei2220,train,hurt,READER,"the ""bugs"" hurt Intel",0,0,0,10,0,0,0
wsj_0781.tml,4,e14,ei2223,train,cleared,READER,the defects will be cleared up,0,0,8,0,2,0,0
wsj_0781.tml,8,e233,ei2239,train,part,READER,there is a normal part of product development,8,0,0,0,0,0,2
wsj_0781.tml,9,e44,ei2243,train,ship,READER,Hewlett will ship a computer based on the 486 chip,5,0,4,0,1,0,0
wsj_0781.tml,14,e240,ei2255,train,responsible,READER,concern about the chip is responsible for a decline of 87.5 cents in Intel's stock,0,0,2,0,8,0,0
wsj_0781.tml,14,e241,ei2259,train,responsible,READER,concern about the chip is partly responsible for a drop in Compaq's stock,1,0,4,1,4,0,0
wsj_0781.tml,23,e106,ei2284,train,jumped,READER,computer makers have jumped the gun to unveil 486-based products,7,0,2,0,1,0,0
wsj_0781.tml,41,e174,ei2320,train,challenge,READER,machines using the 486 will challenge higher-priced work stations,1,0,7,0,2,0,0
wsj_0781.tml,48,e203,ei2329,train,reach,READER,486-based machines will reach the market early next year,0,0,10,0,0,0,0
wsj_0786.tml,10,e19,ei398,train,announced,READER,American Medical announced sharply lower earnings,10,0,0,0,0,0,0
wsj_0786.tml,10,e76,ei399,train,earnings,READER,there were sharply lower earnings,10,0,0,0,0,0,0
wsj_0786.tml,10,e77,ei402,train,leases,READER,there are real estate leases,4,1,0,0,1,0,4
wsj_0786.tml,12,e80,ei407,train,restructuring,READER,there will be a restructuring to help boost the stock price,0,0,1,0,9,0,0
wsj_0786.tml,19,e65,ei433,train,materialized,READER,they materialized,0,10,0,0,0,0,0
wsj_0791.tml,9,e14,ei192,train,made,READER,"Norwood made ""no detailed plans""",9,0,1,0,0,0,0
wsj_0791.tml,9,e43,ei193,train,plans,READER,detailed plans have been made,0,8,0,2,0,0,0
wsj_0791.tml,10,e23,ei198,train,comment,READER,Phoenix commented,0,10,0,0,0,0,0
wsj_0798.tml,4,e4,ei215,train,raise,READER,the proposed rights issue will raise about 396 million Canadian dollars net of expenses,3,0,3,0,4,0,0
wsj_0805.tml,4,e7,ei163,train,paying,READER,the company paid a dividend in the third quarter of 1984,0,10,0,0,0,0,0
wsj_0806.tml,6,e10,ei121,train,expects,READER,the company expects to use the proceeds to repay certain bank debt,6,0,4,0,0,0,0
wsj_0810.tml,5,e10,ei2653,train,pay,READER,Paribas paid for the takeover by selling parts of the company,0,1,2,0,2,0,5
wsj_0810.tml,5,e11,ei2654,train,takeover,READER,there will be a takeover,1,0,1,0,6,0,2
wsj_0810.tml,9,e38,ei2670,train,seek,READER,he seeks legal and regulatory means of blocking or delaying Paribas's bid,0,0,5,0,2,0,3
wsj_0810.tml,15,e174,ei2697,train,takeover,READER,there was a takeover,0,9,0,0,0,0,1
wsj_0810.tml,20,e99,ei2723,train,launched,READER,the bid was launched,9,0,0,0,0,0,1
wsj_0810.tml,20,e100,ei2724,train,sought,READER,he sought approval,10,0,0,0,0,0,0
wsj_0810.tml,20,e103,ei2726,train,boost,READER,he boosted his Paribas stake above 10%,0,0,0,0,4,0,6
wsj_0810.tml,21,e107,ei2730,train,organizing,READER,Mr. Fournier will organize a takeover bid,0,0,2,3,2,2,1
wsj_0810.tml,21,e108,ei2731,train,bid,READER,Mr. Fournier will bid,0,0,1,5,2,2,0
wsj_0810.tml,23,e113,ei2733,train,support,READER,the large institutions that hold nearly 50% of Navigation Mixte's capital all strongly support Mr. Fournier,1,0,1,0,3,4,1
wsj_0810.tml,27,e2010,ei2748,train,cost,READER,the purchase of the additional 48% stake will cost more than 11 billion francs,2,0,8,0,0,0,0
wsj_0811.tml,5,e17,ei160,train,save,READER,the debt reduction will save the Fort Lauderdale home video concern,0,0,8,0,1,0,1
wsj_0811.tml,6,e21,ei161,train,payments,READER,there are periodic interest payments,0,10,0,0,0,0,0
wsj_0816.tml,9,e101,ei501,train,losers,READER,their core auto operations were net losers in the third quarter,10,0,0,0,0,0,0
wsj_0816.tml,10,e106,ei504,train,volatility,READER,there is volatility of stock prices,6,0,2,0,2,0,0
wsj_0816.tml,13,e114,ei514,train,growth,READER,there will be much more sluggish growth in the fourth quarter,0,0,9,0,1,0,0
wsj_0816.tml,17,e134,ei541,train,be,READER,growth was a little slower,0,7,0,1,0,0,2
wsj_0904.tml,5,e10,ei359,train,jumped,READER,net jumped to $87 million,10,0,0,0,0,0,0
wsj_0907.tml,6,e11,ei134,train,total,READER,revenue in the latest quarter will total about $28 million,0,0,9,0,1,0,0
wsj_0918.tml,6,e19,ei2005,train,lowers,READER,a strengthening in the dollar lowers the value of overseas earnings,9,1,0,0,0,0,0
wsj_0918.tml,23,e93,ei2058,train,increasing,READER,sales inreased in the third quarter,10,0,0,0,0,0,0
wsj_0924.tml,4,e1,ei159,train,adopted,READER,Dominion Textile Inc. holders adopted a shareholder-rights plan,10,0,0,0,0,0,0
