|	 ( ( mertz ( and mertz ) ) striped )	 ( ( millie ( and mertz ) ) spotted )	>
<	 ( marcel kitten )	 ( ( marcel ( or ( marcel ( and abby ) ) ) ) striped )	=
<	 ( ( ( mouse ( and mouse ) ) ( and ( ( pumpkin ( or mouse ) ) ( and oona ) ) ) ) striped )	 ( ( pumpkin ( or ( mouse ( or oona ) ) ) ) striped )	<
<	 ( ( ( ( mouse ( or oona ) ) ( and ( pumpkin ( and oona ) ) ) ) ( or mouse ) ) pony )	 ( ( mouse ( or ( pumpkin ( or ( pumpkin ( or pumpkin ) ) ) ) ) ) pony )	<
#	 ( ( ( oona ( or ( abby ( and mouse ) ) ) ) ( and ( ollie ( or ( ollie ( or ollie ) ) ) ) ) ) striped )	 ( abby spotted )	#
|	 ( ( ( ( ollie ( and marcel ) ) ( or ( mertz ( and mertz ) ) ) ) ( or mertz ) ) pony )	 ( mertz puppy )	>
>	 ( pumpkin spotted )	 ( ( ( ( oona ( and mertz ) ) ( or ( oona ( and pumpkin ) ) ) ) ( and ( pumpkin ( and mertz ) ) ) ) spotted )	>
<	 ( ( millie ( and ( ( ollie ( and marcel ) ) ( and millie ) ) ) ) dog )	 ( ( ( marcel ( or ( ollie ( or ollie ) ) ) ) ( and ( ( millie ( and ollie ) ) ( and ollie ) ) ) ) dog )	<
|	 ( ( ( ollie ( or ( mouse ( and abby ) ) ) ) ( or pumpkin ) ) spotted )	 ( ( abby ( and pumpkin ) ) kitten )	>
<	 ( ( ( ( pumpkin ( or pumpkin ) ) ( and ( mouse ( and mouse ) ) ) ) ( and millie ) ) pony )	 ( millie pony )	<
#	 ( ( mertz ( and ( ( pumpkin ( and pumpkin ) ) ( or ( marcel ( and millie ) ) ) ) ) ) striped )	 ( millie spotted )	#
#	 ( ( ( ( mouse ( or mouse ) ) ( and ( mouse ( or ollie ) ) ) ) ( or ( ( millie ( and ollie ) ) ( or mertz ) ) ) ) pony )	 ( ( ( mouse ( or millie ) ) ( or ollie ) ) pony )	#
<	 ( ( mertz ( and ( mertz ( or ( mertz ( and mouse ) ) ) ) ) ) puppy )	 ( mertz spotted )	=
|	 ( ( mouse ( or ( ( oona ( or mouse ) ) ( and ( oona ( and oona ) ) ) ) ) ) dog )	 ( mouse cat )	>
<	 ( mertz pet )	 ( ( ( mertz ( or ( mertz ( and millie ) ) ) ) ( or ( mouse ( and mouse ) ) ) ) pet )	<
|	 ( ( oona ( or ( ( oona ( or abby ) ) ( and mouse ) ) ) ) puppy )	 ( oona striped )	>
<	 ( ( ( ( abby ( and pumpkin ) ) ( or ( marcel ( and abby ) ) ) ) ( and marcel ) ) kitten )	 ( ( ( ( abby ( or marcel ) ) ( and abby ) ) ( or marcel ) ) kitten )	<
|	 ( ( abby ( and ( ( ollie ( or mouse ) ) ( or mouse ) ) ) ) pony )	 ( ( abby ( and ollie ) ) kitten )	>
<	 ( mouse pony )	 ( ( ( ( oona ( or mouse ) ) ( or mouse ) ) ( or mouse ) ) pony )	<
>	 ( oona striped )	 ( ( ( ( ollie ( or mouse ) ) ( or mertz ) ) ( and ( oona ( and ( mertz ( and mertz ) ) ) ) ) ) kitten )	>
#	 ( pumpkin cat )	 ( ( ( ollie ( and oona ) ) ( and ( ( marcel ( or oona ) ) ( or ( oona ( or marcel ) ) ) ) ) ) cat )	#
#	 ( ( millie ( and millie ) ) dog )	 ( ( ( ( oona ( or marcel ) ) ( or oona ) ) ( and oona ) ) dog )	#
|	 ( oona kitten )	 ( ( ( ( oona ( and abby ) ) ( and abby ) ) ( and mertz ) ) pony )	>
#	 ( ( ( ( millie ( and abby ) ) ( or oona ) ) ( and oona ) ) striped )	 ( ( millie ( and ( millie ( and ( abby ( and marcel ) ) ) ) ) ) spotted )	#
#	 ( ( ( ( mouse ( and mouse ) ) ( and ( pumpkin ( and oona ) ) ) ) ( or ( mouse ( or ( pumpkin ( and mouse ) ) ) ) ) ) spotted )	 ( ( oona ( or ollie ) ) striped )	#
>	 ( ( abby ( or ( marcel ( or ( ollie ( or ollie ) ) ) ) ) ) puppy )	 ( ( marcel ( and pumpkin ) ) puppy )	>
|	 ( ( ( ollie ( or ( pumpkin ( and mertz ) ) ) ) ( or ( ( pumpkin ( or ollie ) ) ( and ( pumpkin ( and mertz ) ) ) ) ) ) kitten )	 ( ( ( ollie ( or ( mertz ( and ollie ) ) ) ) ( and pumpkin ) ) spotted )	>
|	 ( ( ( ( mouse ( or ollie ) ) ( and ( mouse ( and mouse ) ) ) ) ( or ( mouse ( or pumpkin ) ) ) ) pony )	 ( mouse cat )	>
<	 ( ( mouse ( and ( marcel ( and mouse ) ) ) ) striped )	 ( marcel striped )	<
#	 ( ( ( marcel ( or ( abby ( or abby ) ) ) ) ( and ( marcel ( or ( ollie ( and marcel ) ) ) ) ) ) cat )	 ( ( marcel ( and marcel ) ) spotted )	=
|	 ( ( ( abby ( or ( abby ( and abby ) ) ) ) ( or ( abby ( and ( millie ( or ollie ) ) ) ) ) ) striped )	 ( abby puppy )	=
<	 ( ( ( mouse ( or ( oona ( and mouse ) ) ) ) ( and ( ( mouse ( and abby ) ) ( and mouse ) ) ) ) puppy )	 ( ( ( abby ( or ( oona ( and millie ) ) ) ) ( or millie ) ) spotted )	<
>	 ( ( ( millie ( or ( millie ( or pumpkin ) ) ) ) ( or marcel ) ) dog )	 ( ( ( ( marcel ( and oona ) ) ( and oona ) ) ( or marcel ) ) puppy )	>
|	 ( ( marcel ( or ( ( marcel ( or mertz ) ) ( and marcel ) ) ) ) pony )	 ( marcel puppy )	=
#	 ( ( pumpkin ( and ( ( mertz ( and millie ) ) ( or pumpkin ) ) ) ) pony )	 ( marcel pony )	#
|	 ( ( ( ( mouse ( and pumpkin ) ) ( or pumpkin ) ) ( or oona ) ) kitten )	 ( ( oona ( and ( ( oona ( or oona ) ) ( or mouse ) ) ) ) pony )	>
|	 ( ( abby ( or mouse ) ) puppy )	 ( ( abby ( or ( ( millie ( or millie ) ) ( and ( oona ( and mouse ) ) ) ) ) ) striped )	>
|	 ( ( ( ( marcel ( and marcel ) ) ( and oona ) ) ( or mertz ) ) spotted )	 ( ( oona ( and marcel ) ) striped )	>
v	 ( ( millie ( and ( oona ( and millie ) ) ) ) striped )	 ( millie spotted )	<
|	 ( oona pony )	 ( ( ollie ( and ( ( ollie ( and oona ) ) ( and ( ollie ( and oona ) ) ) ) ) ) puppy )	>
|	 ( millie kitten )	 ( ( ( millie ( and mertz ) ) ( and millie ) ) pony )	>
#	 ( ( oona ( or ( ( abby ( or abby ) ) ( or abby ) ) ) ) cat )	 ( mertz cat )	#
|	 ( ( mertz ( or abby ) ) kitten )	 ( ( ( ( oona ( and abby ) ) ( or ( abby ( or mertz ) ) ) ) ( and abby ) ) pony )	>
v	 ( ( oona ( and marcel ) ) striped )	 ( ( ( ( millie ( or ollie ) ) ( or ollie ) ) ( or oona ) ) spotted )	<
>	 ( ( ( ollie ( and ( mertz ( or abby ) ) ) ) ( or millie ) ) pony )	 ( ( millie ( and abby ) ) pony )	>
#	 ( marcel spotted )	 ( ( ( ( pumpkin ( and pumpkin ) ) ( or ( mertz ( and marcel ) ) ) ) ( or pumpkin ) ) striped )	#
#	 ( ( ( ( pumpkin ( and abby ) ) ( and ( millie ( or millie ) ) ) ) ( or ( ( mouse ( or millie ) ) ( and ( pumpkin ( or millie ) ) ) ) ) ) pony )	 ( ( ( ( mouse ( or pumpkin ) ) ( or mouse ) ) ( or mouse ) ) pony )	#
|	 ( ( ( ( mertz ( and millie ) ) ( or millie ) ) ( or mertz ) ) pony )	 ( ( ( oona ( and ( millie ( or millie ) ) ) ) ( or ( ( mertz ( and mertz ) ) ( and ( oona ( and millie ) ) ) ) ) ) cat )	>
#	 ( marcel cat )	 ( ( ( ( millie ( and millie ) ) ( or mertz ) ) ( or ( ( millie ( or ollie ) ) ( or millie ) ) ) ) cat )	#
|	 ( ( pumpkin ( or ( abby ( and ( millie ( and abby ) ) ) ) ) ) cat )	 ( pumpkin puppy )	>
#	 ( ( ( ( marcel ( or marcel ) ) ( or marcel ) ) ( and ollie ) ) striped )	 ( ( ollie ( and millie ) ) striped )	#
>	 ( pumpkin kitten )	 ( ( ( ( pumpkin ( and oona ) ) ( and mouse ) ) ( or ( ( oona ( and pumpkin ) ) ( and ( mouse ( and mouse ) ) ) ) ) ) kitten )	>
>	 ( ( marcel ( or ( abby ( or abby ) ) ) ) kitten )	 ( marcel kitten )	>
<	 ( ( oona ( and ( ( mouse ( or millie ) ) ( or millie ) ) ) ) cat )	 ( ( ( ( millie ( or mouse ) ) ( or millie ) ) ( or ( ( mouse ( or millie ) ) ( or ( millie ( or oona ) ) ) ) ) ) cat )	<
#	 ( marcel dog )	 ( ( ( ( marcel ( and pumpkin ) ) ( and ( marcel ( or millie ) ) ) ) ( or ( ollie ( and ( millie ( or marcel ) ) ) ) ) ) dog )	#
|	 ( ( ( ( millie ( and millie ) ) ( and millie ) ) ( or mertz ) ) pony )	 ( mertz puppy )	>
|	 ( ( ( millie ( or abby ) ) ( or marcel ) ) pony )	 ( ( marcel ( or ( ( millie ( and marcel ) ) ( or ( pumpkin ( and marcel ) ) ) ) ) ) puppy )	>
>	 ( ( ( ( abby ( and marcel ) ) ( or ( pumpkin ( and pumpkin ) ) ) ) ( or ( abby ( or abby ) ) ) ) pet )	 ( ( ( ( mouse ( and abby ) ) ( and marcel ) ) ( or ( marcel ( and pumpkin ) ) ) ) pet )	>
=	 ( millie pet )	 ( ( millie ( or ( pumpkin ( and millie ) ) ) ) pet )	=
=	 ( ( marcel ( and ( ollie ( or ( abby ( or marcel ) ) ) ) ) ) dog )	 ( ( marcel ( and ( ( mouse ( or marcel ) ) ( or marcel ) ) ) ) dog )	=
v	 ( ( mouse ( and ollie ) ) striped )	 ( ( mouse ( or ( abby ( and ( mouse ( and mouse ) ) ) ) ) ) spotted )	<
|	 ( ( ollie ( or ( mouse ( and ollie ) ) ) ) dog )	 ( ( ( ( ollie ( or mouse ) ) ( and ollie ) ) ( and ( ollie ( or marcel ) ) ) ) kitten )	=
|	 ( ( ( marcel ( or marcel ) ) ( or ( ( marcel ( and ollie ) ) ( and ollie ) ) ) ) spotted )	 ( marcel kitten )	=
#	 ( ( ( ( millie ( or mouse ) ) ( and ( mouse ( or millie ) ) ) ) ( and ( marcel ( or ( ollie ( or marcel ) ) ) ) ) ) pet )	 ( millie pet )	#
#	 ( ( pumpkin ( or ( oona ( or oona ) ) ) ) pony )	 ( ( ( mertz ( or ( pumpkin ( and oona ) ) ) ) ( or ( mertz ( or mertz ) ) ) ) pony )	#
#	 ( ( millie ( or ( ollie ( or ollie ) ) ) ) pet )	 ( ( ( pumpkin ( and ( mouse ( or pumpkin ) ) ) ) ( or ( ( mouse ( and millie ) ) ( or ollie ) ) ) ) pet )	#
#	 ( ( ( ( mouse ( and pumpkin ) ) ( or abby ) ) ( and ( pumpkin ( and ( mertz ( and mouse ) ) ) ) ) ) pet )	 ( ( mertz ( and ( ( pumpkin ( or abby ) ) ( and ( mouse ( and pumpkin ) ) ) ) ) ) kitten )	=
|	 ( oona kitten )	 ( ( ( marcel ( or ( mertz ( and marcel ) ) ) ) ( and oona ) ) dog )	>
>	 ( ( ( marcel ( or ( mouse ( or oona ) ) ) ) ( or ( marcel ( and pumpkin ) ) ) ) pet )	 ( ( marcel ( and marcel ) ) pet )	>
|	 ( ( ( ( mouse ( or millie ) ) ( or mertz ) ) ( or mertz ) ) puppy )	 ( ( ( mouse ( or mouse ) ) ( and ( ( mouse ( and ollie ) ) ( and mouse ) ) ) ) striped )	>
>	 ( ( ollie ( or ( oona ( and ( pumpkin ( or pumpkin ) ) ) ) ) ) cat )	 ( ( ( ( ollie ( and pumpkin ) ) ( and ( mouse ( and mouse ) ) ) ) ( and ollie ) ) kitten )	>
>	 ( ollie dog )	 ( ( ( ollie ( or millie ) ) ( and ollie ) ) puppy )	=
#	 ( ( ( ollie ( and ollie ) ) ( and ( ( marcel ( or pumpkin ) ) ( and ollie ) ) ) ) pony )	 ( pumpkin pony )	#
#	 ( ollie striped )	 ( ( ( marcel ( and ( marcel ( or mouse ) ) ) ) ( or marcel ) ) striped )	#
#	 ( ( millie ( and ( ( abby ( or abby ) ) ( or mertz ) ) ) ) pony )	 ( ( oona ( and ( millie ( or oona ) ) ) ) pony )	#
|	 ( ( abby ( or ( pumpkin ( or millie ) ) ) ) dog )	 ( ( ( abby ( and pumpkin ) ) ( or ( millie ( and ( pumpkin ( and pumpkin ) ) ) ) ) ) cat )	>
#	 ( ( pumpkin ( and ( ( oona ( or millie ) ) ( and ( millie ( or pumpkin ) ) ) ) ) ) cat )	 ( abby cat )	#
>	 ( millie cat )	 ( ( ( ( millie ( and marcel ) ) ( and marcel ) ) ( and marcel ) ) kitten )	>
<	 ( ( ( pumpkin ( or abby ) ) ( and ollie ) ) puppy )	 ( ollie dog )	<
<	 ( oona cat )	 ( ( ( ( mertz ( or abby ) ) ( and marcel ) ) ( or ( ( abby ( or oona ) ) ( or ( mertz ( and oona ) ) ) ) ) ) cat )	<
>	 ( ( marcel ( or ( ( pumpkin ( and mouse ) ) ( and pumpkin ) ) ) ) cat )	 ( marcel cat )	>
|	 ( millie pony )	 ( ( ( ( mertz ( or mertz ) ) ( or ( abby ( and abby ) ) ) ) ( and millie ) ) cat )	>
<	 ( ( millie ( and mertz ) ) pony )	 ( ( millie ( or ( millie ( or ( millie ( or mertz ) ) ) ) ) ) pony )	<
|	 ( oona dog )	 ( ( ( ( oona ( and mouse ) ) ( and abby ) ) ( and mouse ) ) kitten )	>
#	 ( ( ollie ( and ( mertz ( or mouse ) ) ) ) striped )	 ( ( mouse ( or ( ollie ( and ( mouse ( or mouse ) ) ) ) ) ) striped )	#
>	 ( ( ( millie ( or ( marcel ( or mouse ) ) ) ) ( or ollie ) ) pony )	 ( millie pony )	>
>	 ( ( mertz ( or ( ( marcel ( and abby ) ) ( or pumpkin ) ) ) ) cat )	 ( ( pumpkin ( and abby ) ) cat )	>
#	 ( ( ( millie ( and marcel ) ) ( or marcel ) ) spotted )	 ( oona striped )	#
|	 ( ( millie ( or ( ollie ( or ( oona ( or millie ) ) ) ) ) ) cat )	 ( ( ( millie ( and ( mouse ( or ollie ) ) ) ) ( and oona ) ) dog )	>
>	 ( ( ( ollie ( or ( ollie ( and abby ) ) ) ) ( or mouse ) ) pony )	 ( ollie pony )	>
<	 ( ( ( ollie ( or ollie ) ) ( and marcel ) ) puppy )	 ( ( ( marcel ( or abby ) ) ( or ( ( ollie ( or oona ) ) ( and ( ollie ( or oona ) ) ) ) ) ) spotted )	<
|	 ( ( marcel ( or pumpkin ) ) puppy )	 ( ( ( ( marcel ( and marcel ) ) ( and ( millie ( and marcel ) ) ) ) ( or pumpkin ) ) pony )	>
|	 ( ( abby ( or ( ( mertz ( and oona ) ) ( or oona ) ) ) ) puppy )	 ( oona pony )	>
|	 ( ( ( ( abby ( and pumpkin ) ) ( and pumpkin ) ) ( or pumpkin ) ) pony )	 ( pumpkin dog )	=
|	 ( pumpkin dog )	 ( ( pumpkin ( or ( ollie ( and ( oona ( and pumpkin ) ) ) ) ) ) kitten )	=
<	 ( ( mouse ( and ( ( millie ( or pumpkin ) ) ( and millie ) ) ) ) puppy )	 ( ( ( ( millie ( or pumpkin ) ) ( or pumpkin ) ) ( or ( oona ( and ( oona ( and oona ) ) ) ) ) ) dog )	<
|	 ( oona puppy )	 ( ( ( millie ( and oona ) ) ( and ( ( mouse ( and mouse ) ) ( or ( mouse ( or mouse ) ) ) ) ) ) cat )	>
<	 ( oona pet )	 ( ( ollie ( or ( ( mertz ( or oona ) ) ( or oona ) ) ) ) pet )	<
>	 ( ( ( ( oona ( or oona ) ) ( or ( oona ( or pumpkin ) ) ) ) ( or millie ) ) striped )	 ( pumpkin striped )	>
#	 ( pumpkin spotted )	 ( ( oona ( and ( ( mertz ( or abby ) ) ( or ( abby ( or mertz ) ) ) ) ) ) striped )	#
|	 ( ( ( ( ollie ( or mertz ) ) ( or ( mertz ( and ollie ) ) ) ) ( or ( marcel ( or ( ollie ( or marcel ) ) ) ) ) ) puppy )	 ( ollie cat )	>
#	 ( ( ( ( oona ( and ollie ) ) ( and oona ) ) ( or pumpkin ) ) dog )	 ( ( ( ( marcel ( or oona ) ) ( and ollie ) ) ( or marcel ) ) dog )	#
#	 ( mertz dog )	 ( ( ( ( oona ( and pumpkin ) ) ( or ( pumpkin ( or millie ) ) ) ) ( and oona ) ) dog )	#
|	 ( millie striped )	 ( ( ( millie ( and millie ) ) ( and ( ( pumpkin ( and millie ) ) ( and pumpkin ) ) ) ) puppy )	>
#	 ( ( ( millie ( and mertz ) ) ( or ( ( ollie ( or mertz ) ) ( or ( ollie ( and millie ) ) ) ) ) ) cat )	 ( ( ( ( millie ( or pumpkin ) ) ( or mertz ) ) ( and ( pumpkin ( and ( millie ( or ollie ) ) ) ) ) ) cat )	#
|	 ( ( ( oona ( or ( oona ( or pumpkin ) ) ) ) ( or abby ) ) cat )	 ( ( oona ( or oona ) ) pony )	>
>	 ( ( ( oona ( or millie ) ) ( or mouse ) ) kitten )	 ( ( mouse ( or oona ) ) kitten )	>
<	 ( mouse kitten )	 ( ( pumpkin ( or ( oona ( or mouse ) ) ) ) kitten )	<
#	 ( abby pony )	 ( ( ( ( marcel ( or abby ) ) ( and ( oona ( and oona ) ) ) ) ( and ( ( pumpkin ( or pumpkin ) ) ( or abby ) ) ) ) pony )	#
<	 ( ( pumpkin ( and ( ( pumpkin ( or millie ) ) ( or millie ) ) ) ) kitten )	 ( ( ( pumpkin ( or ollie ) ) ( or ( ( millie ( or ollie ) ) ( or ollie ) ) ) ) cat )	<
>	 ( ( mouse ( or mouse ) ) pony )	 ( ( ( ( abby ( or abby ) ) ( and ( mouse ( and abby ) ) ) ) ( and ( ollie ( and abby ) ) ) ) pony )	>
#	 ( ollie striped )	 ( ( ( ollie ( or ( mouse ( and ollie ) ) ) ) ( or ( ( ollie ( and mertz ) ) ( and ( mouse ( and mertz ) ) ) ) ) ) pony )	=
|	 ( millie puppy )	 ( ( ( ollie ( and ( millie ( and abby ) ) ) ) ( and ( abby ( and millie ) ) ) ) striped )	>
#	 ( ( mouse ( and ( mertz ( or ( mertz ( or mouse ) ) ) ) ) ) puppy )	 ( mouse pet )	=
<	 ( ( ( ( pumpkin ( and marcel ) ) ( or ( oona ( or oona ) ) ) ) ( and marcel ) ) spotted )	 ( marcel spotted )	<
|	 ( ( abby ( or oona ) ) kitten )	 ( ( ( abby ( or ( mouse ( and mouse ) ) ) ) ( and ( oona ( and oona ) ) ) ) puppy )	>
|	 ( mouse pony )	 ( ( ( ( mouse ( or abby ) ) ( and ( mouse ( and pumpkin ) ) ) ) ( and pumpkin ) ) dog )	>
#	 ( pumpkin striped )	 ( ( pumpkin ( or ( ( pumpkin ( and mertz ) ) ( or ( pumpkin ( or pumpkin ) ) ) ) ) ) pony )	=
|	 ( ( ( ( mouse ( and pumpkin ) ) ( or abby ) ) ( or ( pumpkin ( or pumpkin ) ) ) ) puppy )	 ( ( pumpkin ( or abby ) ) striped )	=
|	 ( ( ( oona ( or ( oona ( or marcel ) ) ) ) ( or marcel ) ) cat )	 ( ( mouse ( and marcel ) ) puppy )	>
|	 ( ( ( mertz ( or millie ) ) ( or ( mouse ( and ( mouse ( and mertz ) ) ) ) ) ) pony )	 ( millie dog )	>
<	 ( ( mouse ( and ( ( oona ( or mouse ) ) ( and pumpkin ) ) ) ) pet )	 ( mouse pet )	<
>	 ( oona pony )	 ( ( ( ( oona ( and oona ) ) ( and pumpkin ) ) ( and ( ( marcel ( or mouse ) ) ( or ( mouse ( or mouse ) ) ) ) ) ) pony )	>
|	 ( oona puppy )	 ( ( ( ( mouse ( or ollie ) ) ( or abby ) ) ( and ( oona ( and abby ) ) ) ) kitten )	>
|	 ( pumpkin pony )	 ( ( ( ( marcel ( and pumpkin ) ) ( and millie ) ) ( and ( mertz ( or ( pumpkin ( or pumpkin ) ) ) ) ) ) kitten )	>
#	 ( ( abby ( and ( ( oona ( and pumpkin ) ) ( or ( abby ( and pumpkin ) ) ) ) ) ) cat )	 ( oona cat )	#
>	 ( ( ( millie ( or oona ) ) ( or millie ) ) cat )	 ( ( millie ( and ( oona ( or oona ) ) ) ) kitten )	>
|	 ( mouse dog )	 ( ( ( ( oona ( and millie ) ) ( and mouse ) ) ( and oona ) ) pony )	>
<	 ( ( abby ( and oona ) ) spotted )	 ( ( mertz ( or ( ( pumpkin ( or mertz ) ) ( or ( oona ( or pumpkin ) ) ) ) ) ) spotted )	<
>	 ( ( marcel ( or ( ollie ( and abby ) ) ) ) spotted )	 ( ( marcel ( and marcel ) ) puppy )	>
<	 ( ( ( ( mouse ( or ollie ) ) ( and millie ) ) ( and ( millie ( or marcel ) ) ) ) pony )	 ( ( ollie ( or ( ( ollie ( and mouse ) ) ( or ( millie ( and millie ) ) ) ) ) ) pony )	<
>	 ( abby spotted )	 ( ( pumpkin ( and ( abby ( and ( abby ( or pumpkin ) ) ) ) ) ) spotted )	>
#	 ( ( abby ( or oona ) ) spotted )	 ( ( ( pumpkin ( or abby ) ) ( and pumpkin ) ) striped )	#
#	 ( millie spotted )	 ( ( ( ( mertz ( or pumpkin ) ) ( or pumpkin ) ) ( and pumpkin ) ) spotted )	#
#	 ( ( pumpkin ( or mertz ) ) spotted )	 ( ( pumpkin ( or mertz ) ) pony )	=
v	 ( ( ( ( abby ( or ollie ) ) ( and abby ) ) ( and ( millie ( and ollie ) ) ) ) spotted )	 ( ( abby ( or millie ) ) striped )	<
|	 ( ollie pony )	 ( ( ollie ( and ( ( oona ( or millie ) ) ( and oona ) ) ) ) cat )	>
>	 ( ( ( abby ( and ( ollie ( and mouse ) ) ) ) ( or ( ollie ( or ( mertz ( and mertz ) ) ) ) ) ) kitten )	 ( mertz kitten )	>
<	 ( ( oona ( and ( ( oona ( and oona ) ) ( and ( mertz ( and mertz ) ) ) ) ) ) puppy )	 ( oona spotted )	<
=	 ( ( pumpkin ( and millie ) ) spotted )	 ( ( millie ( and pumpkin ) ) spotted )	=
|	 ( ( abby ( or abby ) ) kitten )	 ( ( ( ( oona ( and abby ) ) ( and ( mouse ( or oona ) ) ) ) ( and oona ) ) pony )	>
<	 ( ( ollie ( and ( ( pumpkin ( and millie ) ) ( or ( pumpkin ( and millie ) ) ) ) ) ) puppy )	 ( ( pumpkin ( or mertz ) ) spotted )	<
|	 ( ( ( ( marcel ( and mouse ) ) ( or ( mouse ( and mertz ) ) ) ) ( and mouse ) ) kitten )	 ( ( mouse ( and marcel ) ) spotted )	>
>	 ( ( ( abby ( and ( abby ( or mertz ) ) ) ) ( and pumpkin ) ) cat )	 ( ( pumpkin ( and abby ) ) kitten )	=
#	 ( ( millie ( and ( ( ollie ( or marcel ) ) ( or ( ollie ( or mouse ) ) ) ) ) ) kitten )	 ( mouse kitten )	#
|	 ( marcel pony )	 ( ( ( ( mouse ( and marcel ) ) ( and mouse ) ) ( and marcel ) ) dog )	>
>	 ( ollie dog )	 ( ( ( ( millie ( and pumpkin ) ) ( and pumpkin ) ) ( and ( ( pumpkin ( and millie ) ) ( and ( ollie ( and ollie ) ) ) ) ) ) dog )	>
|	 ( ( ( ollie ( or ollie ) ) ( or mertz ) ) pony )	 ( ( ( ( millie ( or abby ) ) ( and ( ollie ( or ollie ) ) ) ) ( or ollie ) ) cat )	>
<	 ( ( mertz ( or mertz ) ) puppy )	 ( ( mertz ( or abby ) ) spotted )	<
<	 ( ( marcel ( and ( ( abby ( and mouse ) ) ( and ( marcel ( or abby ) ) ) ) ) ) dog )	 ( ( mouse ( or marcel ) ) dog )	<
v	 ( abby spotted )	 ( ( oona ( or ( abby ( or abby ) ) ) ) striped )	<
>	 ( ( millie ( or millie ) ) spotted )	 ( ( millie ( and ( marcel ( and abby ) ) ) ) spotted )	>
#	 ( ( mouse ( and ( ( abby ( or mouse ) ) ( or mertz ) ) ) ) pony )	 ( ollie pony )	#
>	 ( ( ( marcel ( or ( oona ( or mertz ) ) ) ) ( or mertz ) ) dog )	 ( ( oona ( and mertz ) ) puppy )	>
|	 ( ( ( abby ( or ( ollie ( or abby ) ) ) ) ( or ( ( mouse ( or ollie ) ) ( or ( millie ( or abby ) ) ) ) ) ) kitten )	 ( millie dog )	>
>	 ( ( ollie ( or marcel ) ) striped )	 ( ( ( ( ollie ( and pumpkin ) ) ( and ( marcel ( and marcel ) ) ) ) ( and ( ( abby ( or abby ) ) ( or ( pumpkin ( and marcel ) ) ) ) ) ) kitten )	>
|	 ( oona puppy )	 ( ( ( ( mouse ( or ollie ) ) ( and ( oona ( and mouse ) ) ) ) ( or ( ( ollie ( or mouse ) ) ( and ( mouse ( and oona ) ) ) ) ) ) striped )	>
<	 ( ( ( ( mouse ( and pumpkin ) ) ( and mouse ) ) ( or pumpkin ) ) kitten )	 ( ( ( mertz ( or pumpkin ) ) ( or pumpkin ) ) cat )	<
|	 ( oona cat )	 ( ( ( ( oona ( or marcel ) ) ( and oona ) ) ( and ( oona ( and ( oona ( and oona ) ) ) ) ) ) dog )	=
#	 ( ( mertz ( or ( ollie ( or ( ollie ( and mertz ) ) ) ) ) ) puppy )	 ( ( mouse ( or oona ) ) puppy )	#
#	 ( ( abby ( or ( oona ( or oona ) ) ) ) striped )	 ( mouse striped )	#
#	 ( ( millie ( and ( ( millie ( or millie ) ) ( or ( millie ( and mouse ) ) ) ) ) ) spotted )	 ( millie pet )	=
#	 ( millie spotted )	 ( ( ( ollie ( or mouse ) ) ( and ( millie ( or ( millie ( or ollie ) ) ) ) ) ) striped )	#
>	 ( millie spotted )	 ( ( ( oona ( and millie ) ) ( and millie ) ) spotted )	>
<	 ( ( ollie ( and ( ( ollie ( or mertz ) ) ( and marcel ) ) ) ) pony )	 ( marcel pony )	<
>	 ( pumpkin kitten )	 ( ( ( ( pumpkin ( or mertz ) ) ( or pumpkin ) ) ( and ( ( mertz ( and pumpkin ) ) ( and pumpkin ) ) ) ) kitten )	>
|	 ( oona kitten )	 ( ( ( mouse ( or marcel ) ) ( and ( marcel ( and ( oona ( or oona ) ) ) ) ) ) pony )	>
#	 ( ( ( ollie ( or ( millie ( or pumpkin ) ) ) ) ( or ( ( oona ( and millie ) ) ( and ( millie ( and millie ) ) ) ) ) ) puppy )	 ( ( ( millie ( and ( pumpkin ( or ollie ) ) ) ) ( or ( pumpkin ( or ( ollie ( or oona ) ) ) ) ) ) puppy )	#
|	 ( ( ( marcel ( or ( mouse ( or marcel ) ) ) ) ( or ( oona ( and ( mouse ( and mouse ) ) ) ) ) ) cat )	 ( marcel pony )	>
<	 ( ( ( ollie ( and marcel ) ) ( and ( ( marcel ( or oona ) ) ( or oona ) ) ) ) puppy )	 ( ollie dog )	<
|	 ( ( pumpkin ( or mertz ) ) pony )	 ( ( ( mertz ( or ( mertz ( and millie ) ) ) ) ( and ( mouse ( or mertz ) ) ) ) kitten )	>
|	 ( ( pumpkin ( or ( ( millie ( or marcel ) ) ( and ( pumpkin ( or marcel ) ) ) ) ) ) puppy )	 ( ( ( ( pumpkin ( or millie ) ) ( or pumpkin ) ) ( and ( marcel ( and ( marcel ( and marcel ) ) ) ) ) ) kitten )	>
#	 ( ( ( pumpkin ( or ( pumpkin ( or mouse ) ) ) ) ( or pumpkin ) ) kitten )	 ( abby kitten )	#
<	 ( ( ( ( mouse ( and mouse ) ) ( or mouse ) ) ( and marcel ) ) spotted )	 ( mouse spotted )	<
>	 ( ( ( ( mertz ( or mertz ) ) ( or ( marcel ( or mertz ) ) ) ) ( or ( ollie ( and mertz ) ) ) ) striped )	 ( ( ( ollie ( and mertz ) ) ( and oona ) ) kitten )	>
