=	 ( mertz puppy )	 ( mertz puppy )	=
>	 ( mertz pony )	 ( ( abby ( and mertz ) ) pony )	>
<	 ( ( mertz ( and oona ) ) puppy )	 ( oona puppy )	<
|	 ( ( millie ( or mertz ) ) puppy )	 ( mertz kitten )	>
#	 ( ( pumpkin ( and mouse ) ) spotted )	 ( ( mouse ( and pumpkin ) ) cat )	=
<	 ( ( marcel ( and ( oona ( or marcel ) ) ) ) puppy )	 ( marcel dog )	=
|	 ( mouse kitten )	 ( ( mertz ( and mouse ) ) puppy )	>
>	 ( ( pumpkin ( or oona ) ) kitten )	 ( ( abby ( and oona ) ) kitten )	>
#	 ( ( mertz ( or oona ) ) pony )	 ( mouse pony )	#
>	 ( millie cat )	 ( ( pumpkin ( and millie ) ) kitten )	>
v	 ( ( millie ( or millie ) ) striped )	 ( ( ollie ( or millie ) ) spotted )	<
|	 ( millie pony )	 ( ( millie ( and ( mertz ( or mertz ) ) ) ) dog )	>
#	 ( abby pony )	 ( ( abby ( and ( abby ( or millie ) ) ) ) striped )	=
#	 ( marcel striped )	 ( ( ( marcel ( or marcel ) ) ( and marcel ) ) dog )	=
#	 ( ( mouse ( or ollie ) ) dog )	 ( marcel dog )	#
|	 ( ( oona ( or marcel ) ) spotted )	 ( oona kitten )	>
|	 ( oona kitten )	 ( ( millie ( and ( ollie ( and oona ) ) ) ) dog )	>
#	 ( ( marcel ( and millie ) ) striped )	 ( ( millie ( and marcel ) ) cat )	=
|	 ( ( pumpkin ( or mertz ) ) kitten )	 ( pumpkin dog )	>
=	 ( marcel dog )	 ( ( marcel ( or marcel ) ) dog )	=
#	 ( mouse striped )	 ( ( ( abby ( or abby ) ) ( and oona ) ) spotted )	#
|	 ( ( abby ( and abby ) ) kitten )	 ( abby dog )	=
#	 ( ( pumpkin ( and pumpkin ) ) striped )	 ( pumpkin cat )	=
<	 ( ( mertz ( and millie ) ) kitten )	 ( millie striped )	<
<	 ( ( ollie ( and mertz ) ) pet )	 ( ( mertz ( and mertz ) ) pet )	<
#	 ( ( ollie ( and ( mouse ( or ollie ) ) ) ) striped )	 ( mouse spotted )	#
|	 ( ( ( abby ( and mouse ) ) ( or mouse ) ) puppy )	 ( mouse pony )	=
#	 ( ( millie ( or mertz ) ) kitten )	 ( marcel kitten )	#
|	 ( abby striped )	 ( ( ( pumpkin ( and abby ) ) ( and abby ) ) spotted )	>
#	 ( ( oona ( or pumpkin ) ) kitten )	 ( ( millie ( or oona ) ) kitten )	#
=	 ( millie pony )	 ( ( millie ( and millie ) ) pony )	=
#	 ( ( mouse ( or mouse ) ) spotted )	 ( mouse cat )	=
|	 ( ( ollie ( or marcel ) ) dog )	 ( ( abby ( and marcel ) ) kitten )	>
|	 ( pumpkin pony )	 ( ( ( pumpkin ( or mertz ) ) ( and pumpkin ) ) kitten )	=
#	 ( ( mouse ( and marcel ) ) puppy )	 ( oona puppy )	#
#	 ( abby dog )	 ( ( mertz ( and mertz ) ) dog )	#
=	 ( ( oona ( and ollie ) ) pet )	 ( ( ollie ( and oona ) ) pet )	=
<	 ( oona cat )	 ( ( oona ( or mouse ) ) cat )	<
<	 ( mertz kitten )	 ( ( ( pumpkin ( or mertz ) ) ( and mertz ) ) striped )	=
#	 ( ( marcel ( and oona ) ) striped )	 ( mertz spotted )	#
#	 ( ( marcel ( or ( millie ( and ollie ) ) ) ) dog )	 ( millie dog )	#
>	 ( ( pumpkin ( or ( ollie ( or ollie ) ) ) ) cat )	 ( pumpkin cat )	>
#	 ( marcel cat )	 ( ( ollie ( or abby ) ) cat )	#
#	 ( ( mertz ( or abby ) ) striped )	 ( marcel spotted )	#
#	 ( millie spotted )	 ( ( millie ( or ( marcel ( and millie ) ) ) ) cat )	=
|	 ( mertz kitten )	 ( ( pumpkin ( and ( oona ( and mertz ) ) ) ) spotted )	>
#	 ( marcel cat )	 ( ( ollie ( or oona ) ) cat )	#
|	 ( ( marcel ( or marcel ) ) pony )	 ( marcel kitten )	=
#	 ( millie cat )	 ( ( oona ( and abby ) ) cat )	#
|	 ( ( mertz ( or ( oona ( or ollie ) ) ) ) kitten )	 ( mertz dog )	>
|	 ( abby spotted )	 ( ( abby ( and ( marcel ( or oona ) ) ) ) kitten )	>
#	 ( marcel pet )	 ( ( ollie ( and ollie ) ) pet )	#
|	 ( ( abby ( or oona ) ) kitten )	 ( oona puppy )	>
#	 ( pumpkin puppy )	 ( ( oona ( or oona ) ) puppy )	#
=	 ( ( marcel ( and marcel ) ) spotted )	 ( marcel spotted )	=
#	 ( millie kitten )	 ( ( pumpkin ( or abby ) ) kitten )	#
|	 ( ( millie ( and millie ) ) pony )	 ( ( millie ( or millie ) ) kitten )	=
|	 ( millie puppy )	 ( ( millie ( or millie ) ) kitten )	=
>	 ( ( ( pumpkin ( or abby ) ) ( or oona ) ) spotted )	 ( abby puppy )	>
#	 ( ( millie ( and abby ) ) dog )	 ( mouse dog )	#
<	 ( ( mertz ( and mouse ) ) kitten )	 ( mouse cat )	<
|	 ( mouse pony )	 ( ( mouse ( and ( mouse ( or mertz ) ) ) ) cat )	=
|	 ( ( marcel ( and marcel ) ) dog )	 ( ( marcel ( and oona ) ) cat )	>
#	 ( mouse striped )	 ( ( abby ( or abby ) ) spotted )	#
|	 ( ( millie ( or abby ) ) puppy )	 ( abby kitten )	>
>	 ( abby striped )	 ( ( abby ( and ( oona ( and ollie ) ) ) ) striped )	>
#	 ( ( abby ( and ( abby ( or mertz ) ) ) ) pony )	 ( mouse pony )	#
#	 ( ollie spotted )	 ( ( abby ( or ( oona ( or mertz ) ) ) ) spotted )	#
#	 ( ( marcel ( and marcel ) ) pet )	 ( mertz pet )	#
<	 ( ( marcel ( and mouse ) ) kitten )	 ( mouse cat )	<
|	 ( ( marcel ( and marcel ) ) puppy )	 ( ( mertz ( and marcel ) ) striped )	>
#	 ( mertz pony )	 ( ( ( abby ( or oona ) ) ( and abby ) ) pony )	#
#	 ( ( pumpkin ( or pumpkin ) ) kitten )	 ( marcel kitten )	#
#	 ( marcel pet )	 ( ( oona ( and ( ollie ( or ollie ) ) ) ) pet )	#
<	 ( mouse puppy )	 ( ( mouse ( or millie ) ) spotted )	<
#	 ( oona dog )	 ( ( abby ( and mouse ) ) dog )	#
|	 ( ( oona ( or mouse ) ) dog )	 ( ( oona ( and mouse ) ) pony )	>
#	 ( ( oona ( and oona ) ) spotted )	 ( ollie striped )	#
#	 ( mertz striped )	 ( ( abby ( and ( pumpkin ( or pumpkin ) ) ) ) striped )	#
#	 ( mouse cat )	 ( ( millie ( or millie ) ) cat )	#
<	 ( ollie spotted )	 ( ( mouse ( or ollie ) ) spotted )	<
#	 ( ollie dog )	 ( ( mertz ( or pumpkin ) ) dog )	#
>	 ( ( ( marcel ( or mouse ) ) ( or millie ) ) kitten )	 ( marcel kitten )	>
#	 ( ( millie ( or pumpkin ) ) spotted )	 ( oona striped )	#
|	 ( oona puppy )	 ( ( pumpkin ( and oona ) ) kitten )	>
|	 ( ( mertz ( or ollie ) ) dog )	 ( ( mertz ( and millie ) ) cat )	>
|	 ( ( marcel ( and ( marcel ( or pumpkin ) ) ) ) puppy )	 ( marcel cat )	=
#	 ( ( marcel ( or oona ) ) striped )	 ( millie striped )	#
#	 ( ( ( abby ( or millie ) ) ( and abby ) ) pet )	 ( abby striped )	=
#	 ( mertz dog )	 ( ( millie ( and mouse ) ) dog )	#
|	 ( ( mertz ( and ( mertz ( or mouse ) ) ) ) kitten )	 ( mertz puppy )	=
=	 ( ollie pet )	 ( ( ollie ( and ollie ) ) pet )	=
|	 ( ( millie ( or oona ) ) puppy )	 ( oona kitten )	>
|	 ( ( millie ( and mouse ) ) dog )	 ( ( mouse ( and millie ) ) kitten )	=
|	 ( ( oona ( or oona ) ) pony )	 ( oona kitten )	=
<	 ( ( ollie ( and pumpkin ) ) puppy )	 ( pumpkin dog )	<
|	 ( mertz puppy )	 ( ( abby ( and ( mertz ( and abby ) ) ) ) pony )	>
>	 ( ( oona ( or ollie ) ) pet )	 ( ( mertz ( and oona ) ) pet )	>
|	 ( ( mertz ( or mertz ) ) puppy )	 ( mertz striped )	=
#	 ( ( ( pumpkin ( and pumpkin ) ) ( and mertz ) ) striped )	 ( oona spotted )	#
#	 ( ( pumpkin ( or pumpkin ) ) pet )	 ( ollie pet )	#
#	 ( oona pet )	 ( ( mouse ( and mouse ) ) pet )	#
#	 ( ( abby ( or oona ) ) cat )	 ( ( oona ( or marcel ) ) cat )	#
|	 ( millie pony )	 ( ( millie ( and ( oona ( and mertz ) ) ) ) kitten )	>
#	 ( abby kitten )	 ( ( mouse ( or mouse ) ) kitten )	#
#	 ( ( ( oona ( and mouse ) ) ( or millie ) ) spotted )	 ( mertz striped )	#
|	 ( ( ollie ( or pumpkin ) ) cat )	 ( ollie puppy )	>
#	 ( mertz puppy )	 ( ( ollie ( and marcel ) ) puppy )	#
<	 ( ollie cat )	 ( ( pumpkin ( or ollie ) ) cat )	<
>	 ( ( ollie ( or mouse ) ) kitten )	 ( ollie kitten )	>
|	 ( oona pony )	 ( ( ( millie ( and millie ) ) ( and oona ) ) cat )	>
#	 ( millie striped )	 ( ( ( ollie ( or ollie ) ) ( or pumpkin ) ) striped )	#
|	 ( ( pumpkin ( or mertz ) ) cat )	 ( ( pumpkin ( and millie ) ) pony )	>
#	 ( ( ( pumpkin ( and millie ) ) ( or abby ) ) spotted )	 ( pumpkin striped )	#
#	 ( ( mouse ( or millie ) ) puppy )	 ( ( pumpkin ( and oona ) ) puppy )	#
#	 ( ( mouse ( or mertz ) ) spotted )	 ( ( mertz ( or pumpkin ) ) spotted )	#
|	 ( ( ollie ( and ollie ) ) dog )	 ( ollie pony )	=
>	 ( ( mertz ( and mertz ) ) spotted )	 ( ( mertz ( and millie ) ) puppy )	>
>	 ( mertz striped )	 ( ( mertz ( and marcel ) ) striped )	>
#	 ( abby cat )	 ( ( marcel ( and mertz ) ) cat )	#
|	 ( ( ollie ( or oona ) ) kitten )	 ( ( ollie ( and mouse ) ) pony )	>
|	 ( ( ollie ( or ( abby ( or oona ) ) ) ) kitten )	 ( abby pony )	>
<	 ( abby puppy )	 ( ( abby ( or millie ) ) dog )	<
|	 ( ollie dog )	 ( ( ollie ( and millie ) ) cat )	>
|	 ( millie spotted )	 ( ( pumpkin ( and millie ) ) kitten )	>
|	 ( oona cat )	 ( ( millie ( and ( oona ( and oona ) ) ) ) pony )	>
|	 ( ( ollie ( or ( abby ( or abby ) ) ) ) spotted )	 ( ollie kitten )	>
>	 ( millie striped )	 ( ( mertz ( and millie ) ) striped )	>
#	 ( ( ollie ( and mouse ) ) puppy )	 ( abby puppy )	#
#	 ( oona spotted )	 ( ( oona ( and oona ) ) dog )	=
|	 ( oona kitten )	 ( ( ( millie ( or oona ) ) ( and oona ) ) puppy )	=
#	 ( millie puppy )	 ( ( abby ( or abby ) ) puppy )	#
#	 ( millie striped )	 ( ( pumpkin ( or marcel ) ) striped )	#
=	 ( mouse cat )	 ( ( ( marcel ( and mouse ) ) ( or mouse ) ) cat )	=
#	 ( pumpkin cat )	 ( ( ( pumpkin ( or pumpkin ) ) ( and pumpkin ) ) striped )	=
=	 ( ( ollie ( or ollie ) ) striped )	 ( ollie striped )	=
|	 ( millie puppy )	 ( ( mouse ( and millie ) ) pony )	>
>	 ( ( mouse ( or ( ollie ( or marcel ) ) ) ) puppy )	 ( marcel puppy )	>
|	 ( ollie striped )	 ( ( ollie ( and pumpkin ) ) puppy )	>
#	 ( millie puppy )	 ( ( oona ( or oona ) ) puppy )	#
#	 ( ollie spotted )	 ( ( pumpkin ( or ( mouse ( and abby ) ) ) ) striped )	#
|	 ( ( mouse ( or ( millie ( or pumpkin ) ) ) ) kitten )	 ( pumpkin spotted )	>
|	 ( mouse cat )	 ( ( pumpkin ( and ( millie ( and mouse ) ) ) ) dog )	>
|	 ( ( ollie ( or abby ) ) pony )	 ( ( abby ( or ollie ) ) puppy )	=
<	 ( millie kitten )	 ( ( millie ( and ( millie ( or millie ) ) ) ) striped )	=
|	 ( ( oona ( and oona ) ) puppy )	 ( oona striped )	=
|	 ( ollie puppy )	 ( ( ollie ( and pumpkin ) ) striped )	>
>	 ( millie pony )	 ( ( millie ( and ( mouse ( and pumpkin ) ) ) ) pony )	>
|	 ( ( mouse ( or abby ) ) striped )	 ( abby spotted )	>
=	 ( ( ( ollie ( or millie ) ) ( and millie ) ) pet )	 ( millie pet )	=
>	 ( ( millie ( or mertz ) ) pony )	 ( ( millie ( and millie ) ) pony )	>
|	 ( ( ( pumpkin ( or pumpkin ) ) ( or abby ) ) spotted )	 ( abby striped )	>
#	 ( ( mertz ( and oona ) ) pet )	 ( pumpkin pet )	#
#	 ( ( millie ( and millie ) ) cat )	 ( oona cat )	#
<	 ( marcel striped )	 ( ( oona ( or marcel ) ) striped )	<
|	 ( ( pumpkin ( or millie ) ) dog )	 ( ( millie ( and pumpkin ) ) kitten )	>
|	 ( ollie puppy )	 ( ( ollie ( and oona ) ) pony )	>
|	 ( ( ollie ( or mouse ) ) striped )	 ( ollie spotted )	>
|	 ( ( ollie ( or abby ) ) cat )	 ( abby dog )	>
#	 ( marcel striped )	 ( ( ( mertz ( and marcel ) ) ( or marcel ) ) dog )	=
#	 ( ( millie ( or mertz ) ) spotted )	 ( ( abby ( or pumpkin ) ) spotted )	#
v	 ( ( pumpkin ( and ollie ) ) striped )	 ( pumpkin spotted )	<
|	 ( ( marcel ( or ( marcel ( or millie ) ) ) ) cat )	 ( marcel dog )	>
#	 ( ( ( mertz ( and mertz ) ) ( and mertz ) ) pet )	 ( mertz cat )	=
|	 ( ollie pony )	 ( ( oona ( and ollie ) ) kitten )	>
#	 ( ( mouse ( and mertz ) ) spotted )	 ( ( pumpkin ( or abby ) ) spotted )	#
#	 ( mertz spotted )	 ( ( mertz ( and ( mertz ( or mertz ) ) ) ) dog )	=
<	 ( ( millie ( and ( mertz ( and mertz ) ) ) ) puppy )	 ( millie dog )	<
>	 ( ( mouse ( and ( mouse ( or abby ) ) ) ) cat )	 ( mouse kitten )	=
>	 ( ( oona ( or pumpkin ) ) striped )	 ( oona striped )	>
#	 ( ( abby ( and abby ) ) dog )	 ( millie dog )	#
>	 ( pumpkin pet )	 ( ( mouse ( and ( pumpkin ( and oona ) ) ) ) pet )	>
>	 ( oona cat )	 ( ( pumpkin ( and oona ) ) kitten )	>
<	 ( abby dog )	 ( ( oona ( or abby ) ) dog )	<
|	 ( ( ( oona ( or abby ) ) ( or marcel ) ) pony )	 ( marcel cat )	>
#	 ( ollie striped )	 ( ( marcel ( or ( oona ( or oona ) ) ) ) striped )	#
|	 ( ollie pony )	 ( ( ( marcel ( and millie ) ) ( and ollie ) ) cat )	>
|	 ( millie cat )	 ( ( mertz ( and millie ) ) dog )	>
|	 ( ( mertz ( and mertz ) ) puppy )	 ( mertz kitten )	=
>	 ( marcel cat )	 ( ( marcel ( and abby ) ) kitten )	>
|	 ( millie pony )	 ( ( ( millie ( and oona ) ) ( or millie ) ) kitten )	=
#	 ( ollie dog )	 ( ( millie ( and abby ) ) dog )	#
|	 ( ( mertz ( or ollie ) ) pony )	 ( ollie kitten )	>
#	 ( ( mouse ( or millie ) ) kitten )	 ( pumpkin kitten )	#
#	 ( ( ( oona ( and mouse ) ) ( or mouse ) ) pet )	 ( mouse pony )	=
<	 ( oona puppy )	 ( ( oona ( or marcel ) ) puppy )	<
#	 ( mertz pony )	 ( ( mouse ( and marcel ) ) pony )	#
|	 ( millie kitten )	 ( ( millie ( and ( abby ( or mouse ) ) ) ) pony )	>
>	 ( ( millie ( or ollie ) ) striped )	 ( ollie kitten )	>
<	 ( ( ( abby ( or pumpkin ) ) ( and millie ) ) pony )	 ( millie pony )	<
#	 ( ( millie ( or mouse ) ) pet )	 ( ollie pet )	#
>	 ( ollie dog )	 ( ( ( ollie ( and pumpkin ) ) ( and oona ) ) puppy )	>
#	 ( abby spotted )	 ( ( mertz ( and pumpkin ) ) spotted )	#
<	 ( ( mertz ( and ( millie ( and millie ) ) ) ) dog )	 ( millie dog )	<
#	 ( oona puppy )	 ( ( millie ( and pumpkin ) ) puppy )	#
>	 ( marcel striped )	 ( ( marcel ( and abby ) ) kitten )	>
#	 ( ( ( mouse ( or marcel ) ) ( and mertz ) ) striped )	 ( millie spotted )	#
<	 ( ( mertz ( and pumpkin ) ) kitten )	 ( ( oona ( or pumpkin ) ) striped )	<
<	 ( mouse cat )	 ( ( ( marcel ( and millie ) ) ( or mouse ) ) cat )	<
|	 ( ( mouse ( or ( pumpkin ( and pumpkin ) ) ) ) kitten )	 ( mouse pony )	>
#	 ( abby puppy )	 ( ( pumpkin ( or ( millie ( or millie ) ) ) ) puppy )	#
#	 ( marcel pet )	 ( ( ollie ( and abby ) ) pet )	#
|	 ( ( pumpkin ( or millie ) ) spotted )	 ( ( millie ( and oona ) ) kitten )	>
#	 ( oona puppy )	 ( ( marcel ( and ( marcel ( and mertz ) ) ) ) puppy )	#
|	 ( ( ollie ( or ollie ) ) dog )	 ( ollie kitten )	=
|	 ( ( ( pumpkin ( and abby ) ) ( or abby ) ) kitten )	 ( abby pony )	=
>	 ( oona pony )	 ( ( mouse ( and ( mertz ( and oona ) ) ) ) pony )	>
#	 ( ( ( mouse ( or mertz ) ) ( and mertz ) ) spotted )	 ( mouse spotted )	#
<	 ( millie puppy )	 ( ( oona ( or ( ollie ( or millie ) ) ) ) dog )	<
#	 ( ( oona ( or ( mouse ( and marcel ) ) ) ) pony )	 ( ollie pony )	#
#	 ( ( ollie ( or millie ) ) striped )	 ( mertz spotted )	#
|	 ( ( mouse ( or ( ollie ( and ollie ) ) ) ) dog )	 ( ollie pony )	>
=	 ( ( ollie ( or ollie ) ) pet )	 ( ollie pet )	=
#	 ( millie dog )	 ( ( marcel ( or marcel ) ) dog )	#
#	 ( marcel puppy )	 ( ( ( abby ( and oona ) ) ( and abby ) ) puppy )	#
#	 ( ( abby ( and millie ) ) cat )	 ( mertz cat )	#
|	 ( oona dog )	 ( ( oona ( and ( mouse ( or abby ) ) ) ) kitten )	>
|	 ( mertz dog )	 ( ( ollie ( and mertz ) ) kitten )	>
=	 ( mouse spotted )	 ( ( ( marcel ( or mouse ) ) ( and mouse ) ) spotted )	=
|	 ( marcel pony )	 ( ( marcel ( and oona ) ) cat )	>
|	 ( mouse striped )	 ( ( mouse ( and marcel ) ) spotted )	>
|	 ( mouse puppy )	 ( ( ( mouse ( and abby ) ) ( or mouse ) ) kitten )	=
|	 ( ( oona ( or millie ) ) striped )	 ( oona puppy )	>
<	 ( mertz spotted )	 ( ( mouse ( or ( mertz ( or millie ) ) ) ) spotted )	<
#	 ( mertz dog )	 ( ( millie ( and oona ) ) dog )	#
<	 ( ( millie ( and marcel ) ) kitten )	 ( ( millie ( or millie ) ) cat )	<
>	 ( ( mertz ( or ollie ) ) striped )	 ( ollie striped )	>
#	 ( ( ollie ( and mertz ) ) puppy )	 ( marcel puppy )	#
#	 ( millie striped )	 ( ( mouse ( or mouse ) ) spotted )	#
#	 ( ( mouse ( and ollie ) ) puppy )	 ( millie puppy )	#
>	 ( ( ( marcel ( or ollie ) ) ( or ollie ) ) spotted )	 ( ollie spotted )	>
#	 ( ( abby ( and ( millie ( or abby ) ) ) ) spotted )	 ( marcel spotted )	#
#	 ( ( marcel ( and pumpkin ) ) striped )	 ( mertz spotted )	#
>	 ( ( marcel ( or ollie ) ) cat )	 ( marcel cat )	>
|	 ( millie kitten )	 ( ( millie ( or millie ) ) spotted )	=
<	 ( ( oona ( and mertz ) ) puppy )	 ( mertz puppy )	<
<	 ( oona striped )	 ( ( ( oona ( or mertz ) ) ( or oona ) ) striped )	<
|	 ( mertz pony )	 ( ( mertz ( and mouse ) ) cat )	>
<	 ( ( oona ( and mertz ) ) pet )	 ( mertz pet )	<
#	 ( ( ( mertz ( and oona ) ) ( or millie ) ) pony )	 ( pumpkin pony )	#
#	 ( abby spotted )	 ( ( marcel ( or ( pumpkin ( and pumpkin ) ) ) ) spotted )	#
|	 ( millie striped )	 ( ( mouse ( and millie ) ) puppy )	>
#	 ( ( mertz ( and mouse ) ) puppy )	 ( oona puppy )	#
#	 ( ( mertz ( and oona ) ) cat )	 ( ( marcel ( and mertz ) ) cat )	#
|	 ( ( mertz ( or mouse ) ) kitten )	 ( mertz dog )	>
>	 ( oona pet )	 ( ( millie ( and oona ) ) pet )	>
#	 ( abby pony )	 ( ( ( marcel ( and oona ) ) ( and oona ) ) pony )	#
>	 ( ( pumpkin ( or ( marcel ( or marcel ) ) ) ) striped )	 ( pumpkin kitten )	>
#	 ( ( millie ( or ollie ) ) cat )	 ( ( millie ( or ollie ) ) pet )	=
>	 ( millie dog )	 ( ( millie ( and pumpkin ) ) puppy )	>
|	 ( ( oona ( and oona ) ) pony )	 ( oona kitten )	=
|	 ( ( ( abby ( or mouse ) ) ( or millie ) ) puppy )	 ( millie cat )	>
>	 ( millie striped )	 ( ( millie ( and ( mertz ( or abby ) ) ) ) kitten )	>
=	 ( ( mouse ( and mouse ) ) striped )	 ( ( mouse ( and mouse ) ) striped )	=
<	 ( ( pumpkin ( and millie ) ) puppy )	 ( millie spotted )	<
<	 ( mertz kitten )	 ( ( mertz ( or marcel ) ) kitten )	<
#	 ( ( oona ( or ( oona ( and pumpkin ) ) ) ) puppy )	 ( mertz puppy )	#
#	 ( marcel dog )	 ( ( ( ollie ( and marcel ) ) ( or abby ) ) dog )	#
|	 ( ( mertz ( or oona ) ) striped )	 ( ( mertz ( and mertz ) ) puppy )	>
>	 ( oona striped )	 ( ( ( mertz ( and oona ) ) ( and millie ) ) striped )	>
<	 ( pumpkin cat )	 ( ( ollie ( or pumpkin ) ) cat )	<
|	 ( oona kitten )	 ( ( oona ( and ollie ) ) dog )	>
|	 ( ( oona ( or marcel ) ) puppy )	 ( marcel pony )	>
#	 ( ( pumpkin ( or pumpkin ) ) striped )	 ( abby spotted )	#
|	 ( ( pumpkin ( or oona ) ) puppy )	 ( oona kitten )	>
#	 ( abby cat )	 ( ( mouse ( and millie ) ) cat )	#
#	 ( ( ollie ( and oona ) ) kitten )	 ( marcel kitten )	#
#	 ( mertz dog )	 ( ( oona ( or ollie ) ) dog )	#
#	 ( ( pumpkin ( or pumpkin ) ) puppy )	 ( ollie puppy )	#
|	 ( ( millie ( or abby ) ) cat )	 ( abby dog )	>
<	 ( ( mertz ( and ( mertz ( or millie ) ) ) ) puppy )	 ( mertz dog )	=
|	 ( ollie kitten )	 ( ( mertz ( and ollie ) ) pony )	>
|	 ( ( oona ( or ollie ) ) cat )	 ( ( ollie ( and mertz ) ) puppy )	>
>	 ( ( pumpkin ( or ( mouse ( or oona ) ) ) ) spotted )	 ( pumpkin spotted )	>
>	 ( ( abby ( or mouse ) ) spotted )	 ( ( abby ( and marcel ) ) spotted )	>
<	 ( ( ollie ( and abby ) ) kitten )	 ( ollie striped )	<
#	 ( oona dog )	 ( ( millie ( or marcel ) ) dog )	#
#	 ( ( millie ( and abby ) ) striped )	 ( mouse spotted )	#
|	 ( oona kitten )	 ( ( oona ( or oona ) ) pony )	=
#	 ( ( pumpkin ( and ( pumpkin ( or pumpkin ) ) ) ) dog )	 ( pumpkin striped )	=
#	 ( ( ollie ( and mertz ) ) dog )	 ( oona dog )	#
#	 ( millie kitten )	 ( ( pumpkin ( and oona ) ) kitten )	#
#	 ( ( marcel ( and ollie ) ) spotted )	 ( oona striped )	#
|	 ( ollie kitten )	 ( ( marcel ( and ollie ) ) pony )	>
|	 ( ( pumpkin ( or ( millie ( or mouse ) ) ) ) puppy )	 ( millie pony )	>
|	 ( mertz dog )	 ( ( mertz ( and abby ) ) pony )	>
|	 ( ( pumpkin ( or marcel ) ) spotted )	 ( marcel striped )	>
#	 ( ollie puppy )	 ( ( marcel ( or pumpkin ) ) puppy )	#
|	 ( mouse striped )	 ( ( mouse ( and abby ) ) spotted )	>
|	 ( ( mertz ( or ollie ) ) spotted )	 ( ( mertz ( and mertz ) ) kitten )	>
#	 ( mertz pony )	 ( ( marcel ( and millie ) ) pony )	#
|	 ( ( mouse ( or mertz ) ) dog )	 ( mouse kitten )	>
|	 ( oona striped )	 ( ( ( millie ( and oona ) ) ( and mertz ) ) spotted )	>
|	 ( oona pony )	 ( ( ( ollie ( and oona ) ) ( and ollie ) ) kitten )	>
>	 ( ( oona ( or mertz ) ) spotted )	 ( oona spotted )	>
<	 ( abby kitten )	 ( ( oona ( or abby ) ) cat )	<
<	 ( ollie puppy )	 ( ( abby ( or ollie ) ) spotted )	<
#	 ( oona spotted )	 ( ( ( millie ( or ollie ) ) ( or mertz ) ) striped )	#
#	 ( ( millie ( and mertz ) ) pony )	 ( pumpkin pony )	#
#	 ( millie striped )	 ( ( ( millie ( and millie ) ) ( and millie ) ) dog )	=
#	 ( ( abby ( and marcel ) ) pony )	 ( oona pony )	#
|	 ( abby cat )	 ( ( pumpkin ( and abby ) ) pony )	>
|	 ( ( mouse ( or mertz ) ) striped )	 ( mertz puppy )	>
>	 ( ( pumpkin ( or oona ) ) cat )	 ( pumpkin cat )	>
=	 ( ( ollie ( and ollie ) ) puppy )	 ( ollie puppy )	=
|	 ( ( abby ( or ( millie ( or ollie ) ) ) ) dog )	 ( ollie kitten )	>
#	 ( ( mertz ( and oona ) ) pony )	 ( marcel pony )	#
#	 ( ( millie ( and abby ) ) spotted )	 ( pumpkin spotted )	#
#	 ( ( abby ( or millie ) ) kitten )	 ( mouse kitten )	#
=	 ( ( millie ( and millie ) ) kitten )	 ( millie kitten )	=
#	 ( ( mertz ( or ( oona ( and ollie ) ) ) ) spotted )	 ( oona spotted )	#
#	 ( ( abby ( and mertz ) ) striped )	 ( oona spotted )	#
>	 ( ollie spotted )	 ( ( pumpkin ( and ollie ) ) puppy )	>
#	 ( ( millie ( or ( mouse ( and abby ) ) ) ) striped )	 ( ollie striped )	#
|	 ( marcel dog )	 ( ( marcel ( or marcel ) ) pony )	=
|	 ( ( mouse ( or millie ) ) pony )	 ( mouse cat )	>
<	 ( oona puppy )	 ( ( mouse ( or ( oona ( or pumpkin ) ) ) ) dog )	<
|	 ( ( pumpkin ( and pumpkin ) ) cat )	 ( pumpkin dog )	=
<	 ( ( ( abby ( and millie ) ) ( and oona ) ) puppy )	 ( abby puppy )	<
#	 ( ( mouse ( and abby ) ) puppy )	 ( ( oona ( and pumpkin ) ) puppy )	#
>	 ( pumpkin cat )	 ( ( pumpkin ( and abby ) ) kitten )	>
#	 ( ( mertz ( or mertz ) ) striped )	 ( mertz pet )	=
#	 ( pumpkin pony )	 ( ( pumpkin ( or ( pumpkin ( and mertz ) ) ) ) striped )	=
#	 ( ( abby ( and mouse ) ) striped )	 ( millie spotted )	#
|	 ( marcel pony )	 ( ( marcel ( and pumpkin ) ) kitten )	>
<	 ( ( ( pumpkin ( and pumpkin ) ) ( and mouse ) ) puppy )	 ( mouse dog )	<
>	 ( ( ollie ( or millie ) ) striped )	 ( millie kitten )	>
#	 ( ( oona ( and ( pumpkin ( or pumpkin ) ) ) ) pony )	 ( millie pony )	#
#	 ( ( marcel ( or ( marcel ( and oona ) ) ) ) pony )	 ( pumpkin pony )	#
#	 ( millie striped )	 ( ( ( abby ( or marcel ) ) ( or marcel ) ) striped )	#
#	 ( oona kitten )	 ( ( ollie ( or ollie ) ) kitten )	#
<	 ( abby puppy )	 ( ( ( abby ( or abby ) ) ( or abby ) ) spotted )	=
<	 ( abby kitten )	 ( ( mouse ( or abby ) ) kitten )	<
#	 ( ( pumpkin ( and pumpkin ) ) spotted )	 ( pumpkin pet )	=
|	 ( ( oona ( or ( pumpkin ( or pumpkin ) ) ) ) puppy )	 ( pumpkin cat )	>
<	 ( ollie kitten )	 ( ( ( mouse ( or abby ) ) ( or ollie ) ) striped )	<
